주문ID,주문일,채널,상품ID,상품명,시리즈,카테고리,수량,단가,할인액,판매가,주문금액,수수료율,수수료,원가합계,영업이익,주문상태,유입경로
ORD-2601-1653,2026-01-19,자사몰,PRD-017,데일리 노트 B5,PART PART,노트,1,11000,0,11000,11000,0.035,385,3300,7315,완료,인스타그램
ORD-2601-1654,2026-01-17,자사몰,PRD-015,폰케이스 - 패턴,MNNS,폰케이스,4,24000,0,24000,96000,0.035,3360,32000,60640,완료,카카오채널
ORD-2601-1655,2026-01-27,핫트랙스,PRD-022,2026 벽걸이 캘린더,오롤리데이,캘린더,1,18000,0,18000,18000,0.25,4500,5800,7700,완료,핫트랙스
ORD-2603-1656,2026-03-25,카카오선물하기,PRD-001,미니 파우치 - 레몬,Happier Label,파우치,1,12000,0,12000,12000,0.3,3600,4200,4200,완료,카카오선물하기
ORD-2603-1657,2026-03-28,자사몰,PRD-025,2026 다이어리 - 세이지,오롤리데이,다이어리,1,22000,0,22000,22000,0.035,770,7500,13730,완료,직접유입
ORD-2603-1658,2026-03-01,자사몰,PRD-017,데일리 노트 B5,PART PART,노트,1,11000,0,11000,11000,0.035,385,3300,7315,완료,인스타그램
ORD-2602-1659,2026-02-10,네이버,PRD-018,위클리 플래너,PART PART,플래너,2,14000,0,14000,28000,0.12,3360,9000,15640,완료,네이버검색
ORD-2603-1660,2026-03-08,자사몰,PRD-018,위클리 플래너,PART PART,플래너,4,14000,1400,12600,50400,0.035,1764,18000,30636,완료,블로그검색
ORD-2602-1661,2026-02-20,네이버,PRD-003,스퀘어 파우치 - 크림,Happier Label,파우치,1,18000,0,18000,18000,0.12,2160,6300,9540,완료,네이버검색
ORD-2601-1662,2026-01-01,핫트랙스,PRD-010,마우스패드 - 클라우드,MNNS,데스크소품,5,15000,0,15000,75000,0.25,18750,24000,32250,완료,핫트랙스
ORD-2602-1663,2026-02-07,카카오선물하기,PRD-009,레터 키링 - A~Z,MNNS,키링,1,8000,0,8000,8000,0.3,2400,2400,3200,완료,카카오선물하기
ORD-2603-1664,2026-03-25,29CM,PRD-009,레터 키링 - A~Z,MNNS,키링,1,8000,0,8000,8000,0.2,1600,2400,4000,완료,29CM
ORD-2603-1665,2026-03-24,자사몰,PRD-033,기프트박스 B (노트+스티커+펜),오롤리데이,기프트세트,1,22000,0,22000,22000,0.035,770,7200,14030,완료,인스타그램
ORD-2602-1666,2026-02-01,쇼피파이,PRD-014,폰케이스 - 클리어,MNNS,폰케이스,1,22000,0,22000,22000,0.05,1100,7200,13700,완료,쇼피파이
ORD-2603-1667,2026-03-03,자사몰,PRD-007,접이식 우산,Happier Label,우산,1,28000,0,28000,28000,0.035,980,11000,16020,완료,직접유입
ORD-2601-1668,2026-01-20,텐바이텐,PRD-018,위클리 플래너,PART PART,플래너,1,14000,0,14000,14000,0.18,2520,4500,6980,교환,텐바이텐
ORD-2601-1669,2026-01-10,카카오선물하기,PRD-003,스퀘어 파우치 - 크림,Happier Label,파우치,2,18000,0,18000,36000,0.3,10800,12600,12600,완료,카카오선물하기
ORD-2603-1670,2026-03-03,쇼피파이,PRD-014,폰케이스 - 클리어,MNNS,폰케이스,1,22000,0,22000,22000,0.05,1100,7200,13700,교환,쇼피파이
ORD-2603-1671,2026-03-11,자사몰,PRD-006,티슈커버 - 화이트,Happier Label,리빙소품,3,15000,0,15000,45000,0.035,1575,15600,27825,완료,인스타그램
ORD-2601-1672,2026-01-04,자사몰,PRD-014,폰케이스 - 클리어,MNNS,폰케이스,1,22000,1100,20900,20900,0.035,731,7200,12969,완료,직접유입
ORD-2603-1673,2026-03-26,29CM,PRD-024,2026 다이어리 - 크림,오롤리데이,다이어리,3,22000,0,22000,66000,0.2,13200,22500,30300,완료,29CM
ORD-2601-1674,2026-01-02,네이버,PRD-029,실내화 - 그레이,오롤리데이,슬리퍼,1,19000,0,19000,19000,0.12,2280,7200,9520,완료,네이버검색
ORD-2603-1675,2026-03-19,자사몰,PRD-032,기프트박스 A (파우치+키링),오롤리데이,기프트세트,1,18000,0,18000,18000,0.035,630,6000,11370,완료,카카오채널
ORD-2601-1676,2026-01-11,자사몰,PRD-007,접이식 우산,Happier Label,우산,1,28000,1400,26600,26600,0.035,931,11000,14669,완료,카카오채널
ORD-2602-1677,2026-02-08,쇼피파이,PRD-014,폰케이스 - 클리어,MNNS,폰케이스,2,22000,0,22000,44000,0.05,2200,14400,27400,완료,쇼피파이
ORD-2603-1678,2026-03-16,네이버,PRD-002,미니 파우치 - 라벤더,Happier Label,파우치,1,12000,0,12000,12000,0.12,1440,4200,6360,완료,네이버검색
ORD-2601-1679,2026-01-19,네이버,PRD-019,먼슬리 플래너,PART PART,플래너,1,16000,0,16000,16000,0.12,1920,5200,8880,완료,네이버검색
ORD-2602-1680,2026-02-16,자사몰,PRD-008,레터링 머그컵,Happier Label,리빙소품,1,16000,0,16000,16000,0.035,560,5600,9840,완료,직접유입
ORD-2601-1681,2026-01-22,자사몰,PRD-003,스퀘어 파우치 - 크림,Happier Label,파우치,1,18000,0,18000,18000,0.035,630,6300,11070,완료,기타
ORD-2601-1682,2026-01-04,카카오선물하기,PRD-006,티슈커버 - 화이트,Happier Label,리빙소품,2,15000,0,15000,30000,0.3,9000,10400,10600,반품,카카오선물하기
ORD-2601-1683,2026-01-07,네이버,PRD-005,에코백 - 올리브,Happier Label,가방,2,25000,0,25000,50000,0.12,6000,17000,27000,완료,네이버검색
ORD-2602-1684,2026-02-22,자사몰,PRD-013,보조배터리 10000mAh,MNNS,전자소품,3,42000,4200,37800,113400,0.035,3969,57000,52431,완료,직접유입
ORD-2602-1685,2026-02-09,카카오선물하기,PRD-008,레터링 머그컵,Happier Label,리빙소품,1,16000,0,16000,16000,0.3,4800,5600,5600,완료,카카오선물하기
ORD-2601-1686,2026-01-15,네이버,PRD-007,접이식 우산,Happier Label,우산,1,28000,0,28000,28000,0.12,3360,11000,13640,완료,네이버검색
ORD-2601-1687,2026-01-26,29CM,PRD-003,스퀘어 파우치 - 크림,Happier Label,파우치,1,18000,0,18000,18000,0.2,3600,6300,8100,완료,29CM
ORD-2601-1688,2026-01-16,자사몰,PRD-009,레터 키링 - A~Z,MNNS,키링,1,8000,0,8000,8000,0.035,280,2400,5320,완료,직접유입
ORD-2603-1689,2026-03-04,자사몰,PRD-024,2026 다이어리 - 크림,오롤리데이,다이어리,1,22000,0,22000,22000,0.035,770,7500,13730,완료,인스타그램
ORD-2602-1690,2026-02-04,자사몰,PRD-019,먼슬리 플래너,PART PART,플래너,1,16000,0,16000,16000,0.035,560,5200,10240,완료,직접유입
ORD-2603-1691,2026-03-06,카카오선물하기,PRD-033,기프트박스 B (노트+스티커+펜),오롤리데이,기프트세트,1,22000,0,22000,22000,0.3,6600,7200,8200,완료,카카오선물하기
ORD-2602-1692,2026-02-19,네이버,PRD-016,데일리 노트 A5,PART PART,노트,1,9000,0,9000,9000,0.12,1080,2700,5220,완료,네이버검색
ORD-2603-1693,2026-03-19,자사몰,PRD-026,코튼 러그 - S,오롤리데이,러그,2,38000,0,38000,76000,0.035,2660,30000,43340,완료,카카오채널
ORD-2601-1694,2026-01-28,네이버,PRD-016,데일리 노트 A5,PART PART,노트,2,9000,0,9000,18000,0.12,2160,5400,10440,완료,쇼핑라이브
ORD-2602-1695,2026-02-04,카카오선물하기,PRD-003,스퀘어 파우치 - 크림,Happier Label,파우치,1,18000,0,18000,18000,0.3,5400,6300,6300,완료,카카오선물하기
ORD-2603-1696,2026-03-03,자사몰,PRD-029,실내화 - 그레이,오롤리데이,슬리퍼,2,19000,0,19000,38000,0.035,1330,14400,22270,교환,블로그검색
ORD-2601-1697,2026-01-09,카카오선물하기,PRD-032,기프트박스 A (파우치+키링),오롤리데이,기프트세트,3,18000,0,18000,54000,0.3,16200,18000,19800,완료,카카오선물하기
ORD-2601-1698,2026-01-09,29CM,PRD-023,2026 탁상 캘린더,오롤리데이,캘린더,2,14000,0,14000,28000,0.2,5600,8400,14000,완료,29CM
ORD-2601-1699,2026-01-25,29CM,PRD-001,미니 파우치 - 레몬,Happier Label,파우치,3,12000,0,12000,36000,0.2,7200,12600,16200,완료,29CM
ORD-2601-1700,2026-01-17,카카오선물하기,PRD-008,레터링 머그컵,Happier Label,리빙소품,1,16000,0,16000,16000,0.3,4800,5600,5600,완료,카카오선물하기
ORD-2602-1701,2026-02-06,자사몰,PRD-007,접이식 우산,Happier Label,우산,5,28000,0,28000,140000,0.035,4900,55000,80100,완료,인스타그램
ORD-2601-1702,2026-01-06,자사몰,PRD-014,폰케이스 - 클리어,MNNS,폰케이스,1,22000,0,22000,22000,0.035,770,7200,14030,완료,인스타그램
ORD-2602-1703,2026-02-24,자사몰,PRD-020,스티커 세트 - 데일리,PART PART,스티커,2,5000,0,5000,10000,0.035,350,2400,7250,완료,블로그검색
ORD-2601-1704,2026-01-02,카카오선물하기,PRD-023,2026 탁상 캘린더,오롤리데이,캘린더,1,14000,0,14000,14000,0.3,4200,4200,5600,완료,카카오선물하기
ORD-2601-1705,2026-01-08,29CM,PRD-007,접이식 우산,Happier Label,우산,1,28000,0,28000,28000,0.2,5600,11000,11400,완료,29CM
ORD-2603-1706,2026-03-19,쇼피파이,PRD-014,폰케이스 - 클리어,MNNS,폰케이스,1,22000,0,22000,22000,0.05,1100,7200,13700,완료,쇼피파이
ORD-2603-1707,2026-03-14,자사몰,PRD-029,실내화 - 그레이,오롤리데이,슬리퍼,1,19000,0,19000,19000,0.035,665,7200,11135,완료,인스타그램
ORD-2601-1708,2026-01-18,네이버,PRD-003,스퀘어 파우치 - 크림,Happier Label,파우치,3,18000,0,18000,54000,0.12,6480,18900,28620,완료,네이버검색
ORD-2602-1709,2026-02-28,자사몰,PRD-032,기프트박스 A (파우치+키링),오롤리데이,기프트세트,1,18000,0,18000,18000,0.035,630,6000,11370,완료,인스타그램
ORD-2603-1710,2026-03-26,자사몰,PRD-004,에코백 - 내추럴,Happier Label,가방,1,25000,0,25000,25000,0.035,875,8500,15625,완료,블로그검색
ORD-2601-1711,2026-01-11,카카오선물하기,PRD-003,스퀘어 파우치 - 크림,Happier Label,파우치,1,18000,0,18000,18000,0.3,5400,6300,6300,완료,카카오선물하기
ORD-2603-1712,2026-03-23,카카오선물하기,PRD-033,기프트박스 B (노트+스티커+펜),오롤리데이,기프트세트,1,22000,0,22000,22000,0.3,6600,7200,8200,완료,카카오선물하기
ORD-2601-1713,2026-01-25,네이버,PRD-006,티슈커버 - 화이트,Happier Label,리빙소품,2,15000,0,15000,30000,0.12,3600,10400,16000,교환,네이버검색
ORD-2601-1714,2026-01-22,29CM,PRD-001,미니 파우치 - 레몬,Happier Label,파우치,1,12000,1800,10200,10200,0.2,2040,4200,3960,완료,29CM
ORD-2601-1715,2026-01-26,자사몰,PRD-024,2026 다이어리 - 크림,오롤리데이,다이어리,1,22000,0,22000,22000,0.035,770,7500,13730,완료,블로그검색
ORD-2601-1716,2026-01-04,29CM,PRD-022,2026 벽걸이 캘린더,오롤리데이,캘린더,1,18000,0,18000,18000,0.2,3600,5800,8600,완료,29CM
ORD-2602-1717,2026-02-19,카카오선물하기,PRD-008,레터링 머그컵,Happier Label,리빙소품,1,16000,0,16000,16000,0.3,4800,5600,5600,완료,카카오선물하기
ORD-2602-1718,2026-02-17,카카오선물하기,PRD-001,미니 파우치 - 레몬,Happier Label,파우치,1,12000,0,12000,12000,0.3,3600,4200,4200,완료,카카오선물하기
ORD-2601-1719,2026-01-02,자사몰,PRD-017,데일리 노트 B5,PART PART,노트,3,11000,0,11000,33000,0.035,1155,9900,21945,완료,인스타그램
ORD-2601-1720,2026-01-13,카카오선물하기,PRD-006,티슈커버 - 화이트,Happier Label,리빙소품,1,15000,0,15000,15000,0.3,4500,5200,5300,완료,카카오선물하기
ORD-2601-1721,2026-01-02,네이버,PRD-027,코튼 러그 - M,오롤리데이,러그,1,52000,0,52000,52000,0.12,6240,21000,24760,완료,네이버검색
ORD-2602-1722,2026-02-14,자사몰,PRD-027,코튼 러그 - M,오롤리데이,러그,1,52000,0,52000,52000,0.035,1820,21000,29180,완료,카카오채널
ORD-2603-1723,2026-03-28,핫트랙스,PRD-016,데일리 노트 A5,PART PART,노트,1,9000,0,9000,9000,0.25,2250,2700,4050,완료,핫트랙스
ORD-2603-1724,2026-03-09,텐바이텐,PRD-006,티슈커버 - 화이트,Happier Label,리빙소품,3,15000,0,15000,45000,0.18,8100,15600,21300,완료,텐바이텐
ORD-2602-1725,2026-02-28,카카오선물하기,PRD-033,기프트박스 B (노트+스티커+펜),오롤리데이,기프트세트,4,22000,0,22000,88000,0.3,26400,28800,32800,완료,카카오선물하기
ORD-2601-1726,2026-01-25,자사몰,PRD-005,에코백 - 올리브,Happier Label,가방,1,25000,0,25000,25000,0.035,875,8500,15625,완료,직접유입
ORD-2602-1727,2026-02-17,카카오선물하기,PRD-008,레터링 머그컵,Happier Label,리빙소품,1,16000,0,16000,16000,0.3,4800,5600,5600,완료,카카오선물하기
ORD-2602-1728,2026-02-12,카카오선물하기,PRD-033,기프트박스 B (노트+스티커+펜),오롤리데이,기프트세트,1,22000,0,22000,22000,0.3,6600,7200,8200,완료,카카오선물하기
ORD-2602-1729,2026-02-02,텐바이텐,PRD-017,데일리 노트 B5,PART PART,노트,4,11000,0,11000,44000,0.18,7920,13200,22880,완료,텐바이텐
ORD-2601-1730,2026-01-10,텐바이텐,PRD-002,미니 파우치 - 라벤더,Happier Label,파우치,1,12000,0,12000,12000,0.18,2160,4200,5640,완료,텐바이텐
ORD-2602-1731,2026-02-06,네이버,PRD-028,실내화 - 크림,오롤리데이,슬리퍼,3,19000,0,19000,57000,0.12,6840,21600,28560,취소,네이버검색
ORD-2601-1732,2026-01-14,29CM,PRD-012,보조배터리 5000mAh,MNNS,전자소품,1,32000,0,32000,32000,0.2,6400,14500,11100,교환,29CM
ORD-2601-1733,2026-01-04,네이버,PRD-018,위클리 플래너,PART PART,플래너,2,14000,0,14000,28000,0.12,3360,9000,15640,완료,추천
ORD-2601-1734,2026-01-20,텐바이텐,PRD-002,미니 파우치 - 라벤더,Happier Label,파우치,2,12000,0,12000,24000,0.18,4320,8400,11280,완료,텐바이텐
ORD-2603-1735,2026-03-10,자사몰,PRD-014,폰케이스 - 클리어,MNNS,폰케이스,1,22000,0,22000,22000,0.035,770,7200,14030,완료,직접유입
ORD-2601-1736,2026-01-08,텐바이텐,PRD-006,티슈커버 - 화이트,Happier Label,리빙소품,1,15000,0,15000,15000,0.18,2700,5200,7100,완료,텐바이텐
ORD-2603-1737,2026-03-04,네이버,PRD-020,스티커 세트 - 데일리,PART PART,스티커,5,5000,0,5000,25000,0.12,3000,6000,16000,완료,네이버검색
ORD-2601-1738,2026-01-21,네이버,PRD-008,레터링 머그컵,Happier Label,리빙소품,1,16000,0,16000,16000,0.12,1920,5600,8480,완료,네이버검색
ORD-2602-1739,2026-02-25,네이버,PRD-025,2026 다이어리 - 세이지,오롤리데이,다이어리,4,22000,0,22000,88000,0.12,10560,30000,47440,완료,추천
ORD-2603-1740,2026-03-24,텐바이텐,PRD-001,미니 파우치 - 레몬,Happier Label,파우치,1,12000,0,12000,12000,0.18,2160,4200,5640,완료,텐바이텐
ORD-2601-1741,2026-01-04,네이버,PRD-014,폰케이스 - 클리어,MNNS,폰케이스,1,22000,0,22000,22000,0.12,2640,7200,12160,완료,네이버검색
ORD-2601-1742,2026-01-16,카카오선물하기,PRD-032,기프트박스 A (파우치+키링),오롤리데이,기프트세트,1,18000,0,18000,18000,0.3,5400,6000,6600,완료,카카오선물하기
ORD-2602-1743,2026-02-14,핫트랙스,PRD-017,데일리 노트 B5,PART PART,노트,1,11000,0,11000,11000,0.25,2750,3300,4950,완료,핫트랙스
ORD-2601-1744,2026-01-20,자사몰,PRD-008,레터링 머그컵,Happier Label,리빙소품,3,16000,0,16000,48000,0.035,1680,16800,29520,완료,인스타그램
ORD-2602-1745,2026-02-11,텐바이텐,PRD-008,레터링 머그컵,Happier Label,리빙소품,2,16000,0,16000,32000,0.18,5760,11200,15040,완료,텐바이텐
ORD-2603-1746,2026-03-20,카카오선물하기,PRD-003,스퀘어 파우치 - 크림,Happier Label,파우치,1,18000,0,18000,18000,0.3,5400,6300,6300,완료,카카오선물하기
ORD-2601-1747,2026-01-02,29CM,PRD-012,보조배터리 5000mAh,MNNS,전자소품,1,32000,0,32000,32000,0.2,6400,14500,11100,완료,29CM
ORD-2601-1748,2026-01-26,네이버,PRD-016,데일리 노트 A5,PART PART,노트,4,9000,0,9000,36000,0.12,4320,10800,20880,완료,네이버검색
ORD-2601-1749,2026-01-24,자사몰,PRD-002,미니 파우치 - 라벤더,Happier Label,파우치,4,12000,0,12000,48000,0.035,1680,16800,29520,완료,블로그검색
ORD-2601-1750,2026-01-20,자사몰,PRD-002,미니 파우치 - 라벤더,Happier Label,파우치,1,12000,0,12000,12000,0.035,420,4200,7380,완료,기타
ORD-2602-1751,2026-02-09,텐바이텐,PRD-019,먼슬리 플래너,PART PART,플래너,1,16000,0,16000,16000,0.18,2880,5200,7920,완료,텐바이텐
ORD-2601-1752,2026-01-21,텐바이텐,PRD-021,스티커 세트 - 시즌,PART PART,스티커,2,5000,0,5000,10000,0.18,1800,2400,5800,완료,텐바이텐
ORD-2602-1753,2026-02-09,네이버,PRD-002,미니 파우치 - 라벤더,Happier Label,파우치,1,12000,0,12000,12000,0.12,1440,4200,6360,완료,기타
ORD-2603-1754,2026-03-11,자사몰,PRD-032,기프트박스 A (파우치+키링),오롤리데이,기프트세트,3,18000,0,18000,54000,0.035,1890,18000,34110,완료,직접유입
ORD-2602-1755,2026-02-04,자사몰,PRD-024,2026 다이어리 - 크림,오롤리데이,다이어리,1,22000,0,22000,22000,0.035,770,7500,13730,완료,직접유입
ORD-2602-1756,2026-02-26,네이버,PRD-019,먼슬리 플래너,PART PART,플래너,1,16000,0,16000,16000,0.12,1920,5200,8880,취소,기타
ORD-2603-1757,2026-03-19,29CM,PRD-016,데일리 노트 A5,PART PART,노트,2,9000,0,9000,18000,0.2,3600,5400,9000,완료,29CM
ORD-2602-1758,2026-02-13,텐바이텐,PRD-017,데일리 노트 B5,PART PART,노트,2,11000,0,11000,22000,0.18,3960,6600,11440,완료,텐바이텐
ORD-2602-1759,2026-02-25,쇼피파이,PRD-014,폰케이스 - 클리어,MNNS,폰케이스,1,22000,0,22000,22000,0.05,1100,7200,13700,완료,쇼피파이
ORD-2601-1760,2026-01-11,카카오선물하기,PRD-008,레터링 머그컵,Happier Label,리빙소품,1,16000,0,16000,16000,0.3,4800,5600,5600,완료,카카오선물하기
ORD-2603-1761,2026-03-04,자사몰,PRD-015,폰케이스 - 패턴,MNNS,폰케이스,1,24000,2400,21600,21600,0.035,756,8000,12844,완료,직접유입
ORD-2603-1762,2026-03-16,자사몰,PRD-008,레터링 머그컵,Happier Label,리빙소품,1,16000,0,16000,16000,0.035,560,5600,9840,완료,블로그검색
ORD-2603-1763,2026-03-08,네이버,PRD-008,레터링 머그컵,Happier Label,리빙소품,1,16000,0,16000,16000,0.12,1920,5600,8480,완료,추천
ORD-2602-1764,2026-02-22,핫트랙스,PRD-009,레터 키링 - A~Z,MNNS,키링,2,8000,0,8000,16000,0.25,4000,4800,7200,완료,핫트랙스
ORD-2603-1765,2026-03-22,자사몰,PRD-010,마우스패드 - 클라우드,MNNS,데스크소품,3,15000,0,15000,45000,0.035,1575,14400,29025,완료,인스타그램
ORD-2602-1766,2026-02-18,카카오선물하기,PRD-023,2026 탁상 캘린더,오롤리데이,캘린더,2,14000,0,14000,28000,0.3,8400,8400,11200,완료,카카오선물하기
ORD-2601-1767,2026-01-21,자사몰,PRD-014,폰케이스 - 클리어,MNNS,폰케이스,1,22000,0,22000,22000,0.035,770,7200,14030,완료,인스타그램
ORD-2601-1768,2026-01-17,네이버,PRD-011,마우스패드 - 그리드,MNNS,데스크소품,5,15000,0,15000,75000,0.12,9000,24000,42000,완료,네이버검색
ORD-2602-1769,2026-02-08,카카오선물하기,PRD-008,레터링 머그컵,Happier Label,리빙소품,2,16000,0,16000,32000,0.3,9600,11200,11200,완료,카카오선물하기
ORD-2603-1770,2026-03-06,네이버,PRD-008,레터링 머그컵,Happier Label,리빙소품,1,16000,0,16000,16000,0.12,1920,5600,8480,완료,기타
ORD-2601-1771,2026-01-02,자사몰,PRD-025,2026 다이어리 - 세이지,오롤리데이,다이어리,1,22000,1100,20900,20900,0.035,731,7500,12669,완료,카카오채널
ORD-2601-1772,2026-01-03,네이버,PRD-002,미니 파우치 - 라벤더,Happier Label,파우치,1,12000,0,12000,12000,0.12,1440,4200,6360,완료,추천
ORD-2601-1773,2026-01-15,네이버,PRD-006,티슈커버 - 화이트,Happier Label,리빙소품,3,15000,0,15000,45000,0.12,5400,15600,24000,완료,쇼핑라이브
ORD-2602-1774,2026-02-02,29CM,PRD-010,마우스패드 - 클라우드,MNNS,데스크소품,1,15000,1500,13500,13500,0.2,2700,4800,6000,완료,29CM
ORD-2601-1775,2026-01-15,핫트랙스,PRD-022,2026 벽걸이 캘린더,오롤리데이,캘린더,2,18000,0,18000,36000,0.25,9000,11600,15400,완료,핫트랙스
ORD-2601-1776,2026-01-26,자사몰,PRD-033,기프트박스 B (노트+스티커+펜),오롤리데이,기프트세트,2,22000,0,22000,44000,0.035,1540,14400,28060,완료,직접유입
